month,state,industry,claim_type,claims_count_actual
2019-10,NE,Manufacturing,LostTime,11
2019-10,NH,Construction,Indemnity,1
2019-10,NH,Healthcare,LostTime,2
2019-10,NH,Manufacturing,Indemnity,2
2019-10,NH,Manufacturing,LostTime,5
2019-10,NJ,Construction,LostTime,2
2019-10,NJ,Healthcare,LostTime,4
2019-10,NJ,Manufacturing,Indemnity,4
2019-10,NJ,Manufacturing,LostTime,16
2019-10,NM,Manufacturing,LostTime,2
2019-10,NV,Manufacturing,LostTime,1
2019-10,NY,Construction,LostTime,6
2019-10,NY,Healthcare,Indemnity,2
2019-10,NY,Healthcare,LostTime,6
2019-10,NY,Manufacturing,Indemnity,14
2019-10,NY,Manufacturing,LostTime,23
2019-10,OH,Construction,Indemnity,3
2019-10,OH,Construction,LostTime,6
2019-10,OH,Healthcare,LostTime,5
2019-10,OH,Manufacturing,Indemnity,26
2019-10,OH,Manufacturing,LostTime,32
2019-10,OK,Construction,LostTime,4
2019-10,OK,Healthcare,LostTime,2
2019-10,OK,Manufacturing,Indemnity,8
2019-10,OK,Manufacturing,LostTime,11
2019-10,OR,Construction,LostTime,1
2019-10,OR,Manufacturing,LostTime,1
2019-10,PA,Construction,LostTime,8
2019-10,PA,Healthcare,Indemnity,1
2019-10,PA,Healthcare,LostTime,10
2019-10,PA,Manufacturing,Indemnity,14
2019-10,PA,Manufacturing,LostTime,23
2019-10,SC,Manufacturing,LostTime,1
2019-10,SD,Construction,LostTime,1
2019-10,SD,Manufacturing,LostTime,5
2019-10,TX,Construction,Indemnity,9
2019-10,TX,Construction,LostTime,28
2019-10,TX,Healthcare,Indemnity,2
2019-10,TX,Healthcare,LostTime,7
2019-10,TX,Manufacturing,Indemnity,37
2019-10,TX,Manufacturing,LostTime,74
2019-10,UT,Manufacturing,Indemnity,1
2019-10,VA,Healthcare,LostTime,1
2019-10,WI,Construction,Indemnity,1
2019-10,WI,Construction,LostTime,4
2019-10,WI,Healthcare,LostTime,2
2019-10,WI,Manufacturing,Indemnity,9
2019-10,WI,Manufacturing,LostTime,12
2019-10,WV,Construction,Indemnity,1
2019-10,WV,Construction,LostTime,2
2019-10,WV,Healthcare,Indemnity,1
2019-10,WV,Healthcare,LostTime,5
2019-10,WV,Manufacturing,LostTime,4
2019-11,AL,Construction,LostTime,5
2019-11,AL,Manufacturing,Indemnity,15
2019-11,AL,Manufacturing,LostTime,14
2019-11,AR,Construction,LostTime,3
2019-11,AR,Healthcare,LostTime,1
2019-11,AR,Manufacturing,Indemnity,4
2019-11,AR,Manufacturing,LostTime,10
2019-11,AZ,Manufacturing,Indemnity,1
2019-11,CA,Construction,Indemnity,1
2019-11,CA,Construction,LostTime,1
2019-11,CA,Healthcare,LostTime,2
2019-11,CA,Manufacturing,LostTime,2
2019-11,CO,Construction,Indemnity,1
2019-11,CO,Construction,LostTime,3
2019-11,CO,Healthcare,LostTime,5
2019-11,CO,Manufacturing,Indemnity,4
2019-11,CO,Manufacturing,LostTime,7
2019-11,CT,Construction,LostTime,1
2019-11,CT,Manufacturing,LostTime,4
2019-11,DE,Construction,LostTime,1
2019-11,DE,Healthcare,LostTime,1
2019-11,DE,Manufacturing,Indemnity,1
2019-11,FL,Construction,Indemnity,6
2019-11,FL,Construction,LostTime,19
2019-11,FL,Healthcare,LostTime,12
2019-11,FL,Manufacturing,Indemnity,17
2019-11,FL,Manufacturing,LostTime,32
2019-11,GA,Construction,Indemnity,1
2019-11,GA,Construction,LostTime,4
2019-11,GA,Healthcare,Indemnity,1
2019-11,GA,Healthcare,LostTime,4
2019-11,GA,Manufacturing,Indemnity,11
2019-11,GA,Manufacturing,LostTime,20
2019-11,HI,Manufacturing,Indemnity,1
2019-11,ID,Manufacturing,Indemnity,2
2019-11,ID,Manufacturing,LostTime,2
2019-11,IL,Construction,Indemnity,2
2019-11,IL,Construction,LostTime,4
2019-11,IL,Healthcare,Indemnity,1
2019-11,IL,Healthcare,LostTime,4
2019-11,IL,Manufacturing,Indemnity,12
2019-11,IL,Manufacturing,LostTime,34
2019-11,KS,Construction,Indemnity,1
2019-11,KS,Construction,LostTime,3
2019-11,KS,Healthcare,LostTime,3
2019-11,KS,Manufacturing,Indemnity,1
2019-11,KS,Manufacturing,LostTime,4
2019-11,LA,Construction,Indemnity,1
2019-11,LA,Construction,LostTime,2
2019-11,LA,Manufacturing,Indemnity,4
2019-11,LA,Manufacturing,LostTime,11
2019-11,MA,Construction,LostTime,1
2019-11,MA,Healthcare,Indemnity,1
2019-11,MA,Healthcare,LostTime,4
2019-11,MA,Manufacturing,LostTime,8
2019-11,ME,Healthcare,LostTime,2
2019-11,ME,Manufacturing,Indemnity,3
2019-11,ME,Manufacturing,LostTime,1
2019-11,MI,Manufacturing,LostTime,1
2019-11,MN,Manufacturing,LostTime,1
2019-11,MO,Construction,LostTime,5
2019-11,MO,Healthcare,Indemnity,1
2019-11,MO,Healthcare,LostTime,2
2019-11,MO,Manufacturing,Indemnity,8
2019-11,MO,Manufacturing,LostTime,15
2019-11,MS,Construction,Indemnity,1
2019-11,MS,Healthcare,Indemnity,1
2019-11,MS,Healthcare,LostTime,1
2019-11,MS,Manufacturing,Indemnity,4
2019-11,MS,Manufacturing,LostTime,10
2019-11,MT,Construction,Indemnity,1
2019-11,MT,Construction,LostTime,4
2019-11,MT,Healthcare,Indemnity,1
2019-11,MT,Manufacturing,Indemnity,2
2019-11,MT,Manufacturing,LostTime,3
2019-11,ND,Construction,LostTime,3
2019-11,ND,Manufacturing,Indemnity,1
2019-11,ND,Manufacturing,LostTime,4
2019-11,NE,Construction,Indemnity,1
2019-11,NE,Construction,LostTime,2
2019-11,NE,Manufacturing,Indemnity,1
2019-11,NE,Manufacturing,LostTime,8
2019-11,NH,Construction,LostTime,1
2019-11,NH,Manufacturing,Indemnity,1
2019-11,NH,Manufacturing,LostTime,1
2019-11,NJ,Construction,LostTime,4
2019-11,NJ,Healthcare,LostTime,2
2019-11,NJ,Manufacturing,Indemnity,2
2019-11,NJ,Manufacturing,LostTime,8
2019-11,NV,Manufacturing,Indemnity,1
2019-11,NY,Construction,Indemnity,1
2019-11,NY,Construction,LostTime,3
2019-11,NY,Healthcare,Indemnity,1
2019-11,NY,Healthcare,LostTime,9
2019-11,NY,Manufacturing,Indemnity,10
2019-11,NY,Manufacturing,LostTime,22
2019-11,OH,Construction,Indemnity,2
2019-11,OH,Construction,LostTime,4
2019-11,OH,Healthcare,LostTime,7
2019-11,OH,Manufacturing,Indemnity,21
2019-11,OH,Manufacturing,LostTime,34
2019-11,OK,Construction,LostTime,3
2019-11,OK,Healthcare,Indemnity,1
2019-11,OK,Healthcare,LostTime,2
2019-11,OK,Manufacturing,Indemnity,4
2019-11,OK,Manufacturing,LostTime,4
2019-11,PA,Construction,LostTime,5
2019-11,PA,Healthcare,LostTime,4
2019-11,PA,Manufacturing,Indemnity,11
2019-11,PA,Manufacturing,LostTime,34
2019-11,RI,Construction,LostTime,1
2019-11,RI,Healthcare,LostTime,1
2019-11,SC,Manufacturing,LostTime,1
2019-11,SD,Construction,LostTime,1
2019-11,SD,Healthcare,LostTime,2
2019-11,SD,Manufacturing,Indemnity,1
2019-11,SD,Manufacturing,LostTime,3
2019-11,TX,Construction,Indemnity,3
2019-11,TX,Construction,LostTime,23
2019-11,TX,Healthcare,LostTime,10
2019-11,TX,Manufacturing,Indemnity,33
2019-11,TX,Manufacturing,LostTime,64
2019-11,UT,Manufacturing,Indemnity,1
2019-11,UT,Manufacturing,LostTime,1
2019-11,VA,Manufacturing,LostTime,1
2019-11,WA,Construction,Indemnity,1
2019-11,WI,Construction,Indemnity,1
2019-11,WI,Construction,LostTime,4
2019-11,WI,Healthcare,Indemnity,1
2019-11,WI,Healthcare,LostTime,1
2019-11,WI,Manufacturing,Indemnity,15
2019-11,WI,Manufacturing,LostTime,18
2019-11,WV,Construction,LostTime,3
2019-11,WV,Healthcare,LostTime,1
2019-11,WV,Manufacturing,Indemnity,1
2019-11,WV,Manufacturing,LostTime,5
2019-12,AL,Construction,LostTime,1
2019-12,AL,Healthcare,Indemnity,1
2019-12,AL,Manufacturing,Indemnity,4
2019-12,AL,Manufacturing,LostTime,15
2019-12,AR,Healthcare,LostTime,4
2019-12,AR,Manufacturing,Indemnity,3
2019-12,AR,Manufacturing,LostTime,8
2019-12,AZ,Manufacturing,LostTime,1
2019-12,CA,Healthcare,LostTime,1
2019-12,CA,Manufacturing,Indemnity,3
2019-12,CA,Manufacturing,LostTime,4
2019-12,CO,Construction,LostTime,3
2019-12,CO,Healthcare,LostTime,3
2019-12,CO,Manufacturing,Indemnity,5
2019-12,CO,Manufacturing,LostTime,14
2019-12,CT,Construction,LostTime,2
2019-12,CT,Healthcare,Indemnity,1
2019-12,CT,Healthcare,LostTime,3
2019-12,CT,Manufacturing,Indemnity,3
2019-12,CT,Manufacturing,LostTime,7
2019-12,DC,Construction,LostTime,1
2019-12,DC,Manufacturing,LostTime,2
2019-12,DE,Construction,LostTime,1
2019-12,DE,Healthcare,LostTime,2
2019-12,DE,Manufacturing,LostTime,2
2019-12,FL,Construction,Indemnity,4
2019-12,FL,Construction,LostTime,19
2019-12,FL,Healthcare,LostTime,9
2019-12,FL,Manufacturing,Indemnity,5
2019-12,FL,Manufacturing,LostTime,41
2019-12,GA,Construction,Indemnity,2
2019-12,GA,Construction,LostTime,3
2019-12,GA,Healthcare,Indemnity,1
2019-12,GA,Healthcare,LostTime,6
2019-12,GA,Manufacturing,Indemnity,19
2019-12,GA,Manufacturing,LostTime,21
2019-12,HI,Construction,LostTime,1
2019-12,HI,Manufacturing,LostTime,1
2019-12,ID,Construction,LostTime,1
2019-12,ID,Manufacturing,Indemnity,1
2019-12,ID,Manufacturing,LostTime,6
2019-12,IL,Construction,LostTime,5
2019-12,IL,Healthcare,LostTime,4
2019-12,IL,Manufacturing,Indemnity,12
2019-12,IL,Manufacturing,LostTime,26
2019-12,KS,Construction,LostTime,3
2019-12,KS,Healthcare,LostTime,1
2019-12,KS,Manufacturing,Indemnity,6
2019-12,KS,Manufacturing,LostTime,6
2019-12,LA,Construction,Indemnity,1
2019-12,LA,Construction,LostTime,5
2019-12,LA,Manufacturing,Indemnity,2
2019-12,LA,Manufacturing,LostTime,8
2019-12,MA,Construction,Indemnity,2
2019-12,MA,Construction,LostTime,3
2019-12,MA,Healthcare,LostTime,3
2019-12,MA,Manufacturing,Indemnity,3
2019-12,MA,Manufacturing,LostTime,10
2019-12,MD,Healthcare,Indemnity,1
2019-12,MD,Manufacturing,Indemnity,1
2019-12,ME,Construction,LostTime,3
2019-12,ME,Manufacturing,Indemnity,1
2019-12,ME,Manufacturing,LostTime,4
2019-12,MN,Manufacturing,LostTime,1
2019-12,MO,Construction,Indemnity,4
2019-12,MO,Construction,LostTime,1
2019-12,MO,Healthcare,LostTime,4
2019-12,MO,Manufacturing,Indemnity,6
2019-12,MO,Manufacturing,LostTime,16
2019-12,MS,Construction,Indemnity,1
2019-12,MS,Healthcare,LostTime,4
2019-12,MS,Manufacturing,Indemnity,4
2019-12,MS,Manufacturing,LostTime,13
2019-12,MT,Construction,Indemnity,2
2019-12,MT,Manufacturing,LostTime,7
2019-12,ND,Construction,LostTime,1
2019-12,ND,Healthcare,LostTime,1
2019-12,ND,Manufacturing,Indemnity,3
2019-12,ND,Manufacturing,LostTime,3
2019-12,NE,Healthcare,Indemnity,1
2019-12,NE,Manufacturing,Indemnity,9
2019-12,NE,Manufacturing,LostTime,2
2019-12,NH,Construction,LostTime,1
2019-12,NH,Healthcare,LostTime,1
2019-12,NH,Manufacturing,Indemnity,1
2019-12,NH,Manufacturing,LostTime,4
2019-12,NJ,Construction,Indemnity,1
2019-12,NJ,Construction,LostTime,1
2019-12,NJ,Healthcare,LostTime,2
2019-12,NJ,Manufacturing,Indemnity,7
2019-12,NJ,Manufacturing,LostTime,12
2019-12,NM,Healthcare,LostTime,1
2019-12,NM,Manufacturing,Indemnity,1
2019-12,NV,Manufacturing,LostTime,1
2019-12,NY,Construction,Indemnity,1
2019-12,NY,Construction,LostTime,5
2019-12,NY,Healthcare,Indemnity,3
2019-12,NY,Healthcare,LostTime,5
2019-12,NY,Manufacturing,Indemnity,8
2019-12,NY,Manufacturing,LostTime,22
2019-12,OH,Construction,LostTime,7
2019-12,OH,Healthcare,Indemnity,1
2019-12,OH,Healthcare,LostTime,6
2019-12,OH,Manufacturing,Indemnity,14
2019-12,OH,Manufacturing,LostTime,34
2019-12,OK,Construction,LostTime,3
2019-12,OK,Manufacturing,Indemnity,3
2019-12,OK,Manufacturing,LostTime,7
2019-12,PA,Construction,Indemnity,2
2019-12,PA,Construction,LostTime,4
2019-12,PA,Healthcare,LostTime,8
2019-12,PA,Manufacturing,Indemnity,10
2019-12,PA,Manufacturing,LostTime,22
2019-12,RI,Manufacturing,Indemnity,1
2019-12,RI,Manufacturing,LostTime,3
2019-12,SC,Manufacturing,LostTime,1
2019-12,SD,Construction,LostTime,1
2019-12,SD,Manufacturing,Indemnity,1
2019-12,SD,Manufacturing,LostTime,2
2019-12,TX,Construction,Indemnity,2
2019-12,TX,Construction,LostTime,21
2019-12,TX,Healthcare,Indemnity,3
2019-12,TX,Healthcare,LostTime,13
2019-12,TX,Manufacturing,Indemnity,27
2019-12,TX,Manufacturing,LostTime,72
2019-12,UT,Manufacturing,LostTime,1
2019-12,VA,Construction,Indemnity,1
2019-12,WI,Construction,Indemnity,1
2019-12,WI,Construction,LostTime,2
2019-12,WI,Healthcare,LostTime,3
2019-12,WI,Manufacturing,Indemnity,9
2019-12,WI,Manufacturing,LostTime,11
2019-12,WV,Construction,LostTime,2
2019-12,WV,Manufacturing,LostTime,1
2020-01,AK,Manufacturing,LostTime,1
2020-01,AL,Construction,LostTime,1
2020-01,AL,Healthcare,LostTime,1
2020-01,AL,Manufacturing,Indemnity,6
2020-01,AL,Manufacturing,LostTime,16
2020-01,AR,Construction,Indemnity,2
2020-01,AR,Healthcare,Indemnity,1
2020-01,AR,Healthcare,LostTime,1
2020-01,AR,Manufacturing,Indemnity,7
2020-01,AR,Manufacturing,LostTime,10
2020-01,CA,Manufacturing,LostTime,6
2020-01,CO,Construction,Indemnity,1
2020-01,CO,Construction,LostTime,4
2020-01,CO,Healthcare,LostTime,2
2020-01,CO,Manufacturing,Indemnity,4
2020-01,CO,Manufacturing,LostTime,15
2020-01,CT,Construction,LostTime,2
2020-01,CT,Healthcare,LostTime,2
2020-01,CT,Manufacturing,Indemnity,1
2020-01,CT,Manufacturing,LostTime,5
2020-01,DC,Construction,LostTime,1
2020-01,DC,Healthcare,LostTime,1
2020-01,DC,Manufacturing,LostTime,1
2020-01,DE,Construction,LostTime,1
2020-01,DE,Healthcare,LostTime,1
2020-01,DE,Manufacturing,Indemnity,1
2020-01,DE,Manufacturing,LostTime,5
2020-01,FL,Construction,Indemnity,2
2020-01,FL,Construction,LostTime,23
2020-01,FL,Healthcare,Indemnity,1
2020-01,FL,Healthcare,LostTime,6
2020-01,FL,Manufacturing,Indemnity,14
2020-01,FL,Manufacturing,LostTime,34
2020-01,GA,Construction,Indemnity,3
2020-01,GA,Construction,LostTime,5
2020-01,GA,Healthcare,Indemnity,1
2020-01,GA,Healthcare,LostTime,4
2020-01,GA,Manufacturing,Indemnity,10
2020-01,GA,Manufacturing,LostTime,30
2020-01,HI,Construction,LostTime,2
2020-01,IA,Manufacturing,LostTime,1
2020-01,ID,Construction,Indemnity,1
2020-01,ID,Construction,LostTime,2
2020-01,ID,Healthcare,LostTime,1
2020-01,ID,Manufacturing,Indemnity,2
2020-01,ID,Manufacturing,LostTime,5
2020-01,IL,Construction,Indemnity,1
2020-01,IL,Construction,LostTime,5
2020-01,IL,Healthcare,Indemnity,1
2020-01,IL,Healthcare,LostTime,1
2020-01,IL,Manufacturing,Indemnity,17
2020-01,IL,Manufacturing,LostTime,37
2020-01,KS,Construction,LostTime,2
2020-01,KS,Healthcare,Indemnity,1
2020-01,KS,Healthcare,LostTime,2
2020-01,KS,Manufacturing,Indemnity,4
2020-01,KS,Manufacturing,LostTime,10
2020-01,LA,Construction,LostTime,3
2020-01,LA,Manufacturing,Indemnity,4
2020-01,LA,Manufacturing,LostTime,9
2020-01,MA,Construction,Indemnity,1
2020-01,MA,Healthcare,Indemnity,2
2020-01,MA,Healthcare,LostTime,5
2020-01,MA,Manufacturing,Indemnity,3
2020-01,MA,Manufacturing,LostTime,8
2020-01,MD,Manufacturing,LostTime,1
2020-01,ME,Construction,Indemnity,1
2020-01,ME,Construction,LostTime,1
2020-01,ME,Healthcare,Indemnity,1
2020-01,ME,Manufacturing,LostTime,5
2020-01,MO,Construction,LostTime,3
2020-01,MO,Healthcare,LostTime,4
2020-01,MO,Manufacturing,Indemnity,6
2020-01,MO,Manufacturing,LostTime,19
2020-01,MS,Construction,LostTime,1
2020-01,MS,Healthcare,LostTime,1
2020-01,MS,Manufacturing,Indemnity,2
2020-01,MS,Manufacturing,LostTime,11
2020-01,MT,Construction,Indemnity,1
2020-01,MT,Manufacturing,LostTime,4
2020-01,NC,Healthcare,LostTime,1
2020-01,ND,Construction,LostTime,3
2020-01,ND,Healthcare,LostTime,1
2020-01,ND,Manufacturing,LostTime,4
2020-01,NE,Construction,Indemnity,1
2020-01,NE,Construction,LostTime,2
2020-01,NE,Healthcare,Indemnity,1
2020-01,NE,Manufacturing,Indemnity,1
2020-01,NE,Manufacturing,LostTime,13
2020-01,NH,Construction,LostTime,1
2020-01,NH,Manufacturing,Indemnity,1
2020-01,NH,Manufacturing,LostTime,2
2020-01,NJ,Construction,LostTime,3
2020-01,NJ,Manufacturing,Indemnity,4
2020-01,NJ,Manufacturing,LostTime,9
2020-01,NY,Construction,Indemnity,3
2020-01,NY,Construction,LostTime,12
2020-01,NY,Healthcare,Indemnity,2
2020-01,NY,Healthcare,LostTime,4
2020-01,NY,Manufacturing,Indemnity,7
2020-01,NY,Manufacturing,LostTime,19
2020-01,OH,Construction,LostTime,7
2020-01,OH,Healthcare,Indemnity,2
2020-01,OH,Healthcare,LostTime,6
2020-01,OH,Manufacturing,Indemnity,20
2020-01,OH,Manufacturing,LostTime,19
2020-01,OK,Construction,Indemnity,1
2020-01,OK,Construction,LostTime,1
2020-01,OK,Manufacturing,Indemnity,2
2020-01,OK,Manufacturing,LostTime,11
2020-01,OR,Manufacturing,Indemnity,1
2020-01,PA,Construction,Indemnity,1
2020-01,PA,Construction,LostTime,6
2020-01,PA,Healthcare,Indemnity,2
2020-01,PA,Healthcare,LostTime,11
2020-01,PA,Manufacturing,Indemnity,21
2020-01,PA,Manufacturing,LostTime,45
2020-01,RI,Healthcare,LostTime,1
2020-01,SC,Manufacturing,LostTime,3
2020-01,SD,Construction,LostTime,2
2020-01,SD,Healthcare,LostTime,3
2020-01,SD,Manufacturing,Indemnity,1
2020-01,SD,Manufacturing,LostTime,1
2020-01,TX,Construction,Indemnity,7
2020-01,TX,Construction,LostTime,15
2020-01,TX,Healthcare,Indemnity,1
2020-01,TX,Healthcare,LostTime,5
2020-01,TX,Manufacturing,Indemnity,30
2020-01,TX,Manufacturing,LostTime,69
2020-01,VA,Construction,LostTime,1
2020-01,VA,Manufacturing,LostTime,1
2020-01,WA,Manufacturing,LostTime,2
2020-01,WI,Construction,Indemnity,2
2020-01,WI,Construction,LostTime,2
2020-01,WI,Healthcare,Indemnity,1
2020-01,WI,Healthcare,LostTime,5
2020-01,WI,Manufacturing,Indemnity,8
2020-01,WI,Manufacturing,LostTime,25
2020-01,WV,Construction,Indemnity,1
2020-01,WV,Healthcare,LostTime,1
2020-01,WV,Manufacturing,LostTime,8
2020-02,AL,Construction,Indemnity,1
2020-02,AL,Construction,LostTime,4
2020-02,AL,Healthcare,Indemnity,1
2020-02,AL,Healthcare,LostTime,1
2020-02,AL,Manufacturing,Indemnity,10
2020-02,AL,Manufacturing,LostTime,15
2020-02,AR,Construction,Indemnity,1
2020-02,AR,Manufacturing,Indemnity,5
2020-02,AR,Manufacturing,LostTime,5
2020-02,CA,Manufacturing,Indemnity,1
2020-02,CA,Manufacturing,LostTime,4
2020-02,CO,Construction,LostTime,5
2020-02,CO,Healthcare,LostTime,3
2020-02,CO,Manufacturing,Indemnity,4
2020-02,CO,Manufacturing,LostTime,21
2020-02,CT,Construction,LostTime,2
2020-02,CT,Healthcare,Indemnity,1
2020-02,CT,Healthcare,LostTime,2
2020-02,CT,Manufacturing,Indemnity,1
2020-02,CT,Manufacturing,LostTime,5
2020-02,DE,Construction,LostTime,2
2020-02,DE,Manufacturing,LostTime,2
2020-02,FL,Construction,Indemnity,4
2020-02,FL,Construction,LostTime,27
2020-02,FL,Healthcare,Indemnity,1
2020-02,FL,Healthcare,LostTime,6
2020-02,FL,Manufacturing,Indemnity,9
2020-02,FL,Manufacturing,LostTime,33
2020-02,GA,Construction,Indemnity,1
2020-02,GA,Construction,LostTime,7
2020-02,GA,Healthcare,LostTime,5
2020-02,GA,Manufacturing,Indemnity,13
2020-02,GA,Manufacturing,LostTime,25
2020-02,HI,Manufacturing,Indemnity,1
2020-02,HI,Manufacturing,LostTime,1
2020-02,IA,Manufacturing,LostTime,1
2020-02,ID,Construction,LostTime,1
2020-02,ID,Manufacturing,Indemnity,2
2020-02,ID,Manufacturing,LostTime,3
2020-02,IL,Construction,Indemnity,3
2020-02,IL,Construction,LostTime,3
2020-02,IL,Healthcare,Indemnity,1
2020-02,IL,Healthcare,LostTime,4
2020-02,IL,Manufacturing,Indemnity,13
2020-02,IL,Manufacturing,LostTime,28
2020-02,KS,Healthcare,LostTime,1
2020-02,KS,Manufacturing,Indemnity,1
2020-02,KS,Manufacturing,LostTime,9
2020-02,KY,Healthcare,LostTime,1
2020-02,LA,Construction,Indemnity,1
2020-02,LA,Construction,LostTime,3
2020-02,LA,Healthcare,LostTime,2
2020-02,LA,Manufacturing,Indemnity,3
2020-02,LA,Manufacturing,LostTime,10
2020-02,MA,Construction,LostTime,3
2020-02,MA,Healthcare,LostTime,2
2020-02,MA,Manufacturing,Indemnity,1
2020-02,MA,Manufacturing,LostTime,5
2020-02,ME,Healthcare,LostTime,2
2020-02,ME,Manufacturing,Indemnity,3
2020-02,ME,Manufacturing,LostTime,4
2020-02,MN,Healthcare,LostTime,1
2020-02,MN,Manufacturing,LostTime,1
2020-02,MO,Construction,LostTime,3
2020-02,MO,Healthcare,LostTime,3
2020-02,MO,Manufacturing,Indemnity,6
2020-02,MO,Manufacturing,LostTime,15
2020-02,MS,Construction,LostTime,2
2020-02,MS,Healthcare,LostTime,1
2020-02,MS,Manufacturing,Indemnity,4
2020-02,MS,Manufacturing,LostTime,4
2020-02,MT,Healthcare,LostTime,2
2020-02,MT,Manufacturing,LostTime,2
2020-02,NC,Manufacturing,LostTime,1
2020-02,ND,Construction,Indemnity,1
2020-02,ND,Manufacturing,LostTime,1
2020-02,NE,Construction,Indemnity,2
2020-02,NE,Construction,LostTime,3
2020-02,NE,Healthcare,LostTime,3
2020-02,NE,Manufacturing,LostTime,8
2020-02,NH,Healthcare,LostTime,1
2020-02,NH,Manufacturing,LostTime,4
2020-02,NJ,Construction,LostTime,4
2020-02,NJ,Healthcare,Indemnity,1
2020-02,NJ,Healthcare,LostTime,3
2020-02,NJ,Manufacturing,Indemnity,2
2020-02,NJ,Manufacturing,LostTime,14
2020-02,NM,Manufacturing,LostTime,1
2020-02,NY,Construction,Indemnity,1
2020-02,NY,Construction,LostTime,3
2020-02,NY,Healthcare,LostTime,5
2020-02,NY,Manufacturing,Indemnity,9
2020-02,NY,Manufacturing,LostTime,19
2020-02,OH,Construction,Indemnity,2
2020-02,OH,Construction,LostTime,9
2020-02,OH,Healthcare,LostTime,9
2020-02,OH,Manufacturing,Indemnity,23
2020-02,OH,Manufacturing,LostTime,34
2020-02,OK,Construction,Indemnity,2
2020-02,OK,Construction,LostTime,1
2020-02,OK,Healthcare,Indemnity,1
2020-02,OK,Manufacturing,Indemnity,5
2020-02,OK,Manufacturing,LostTime,8
2020-02,PA,Construction,Indemnity,1
2020-02,PA,Construction,LostTime,3
2020-02,PA,Healthcare,LostTime,11
2020-02,PA,Manufacturing,Indemnity,6
2020-02,PA,Manufacturing,LostTime,27
2020-02,RI,Construction,Indemnity,1
2020-02,RI,Manufacturing,Indemnity,1
2020-02,RI,Manufacturing,LostTime,3
2020-02,SC,Manufacturing,Indemnity,1
